"user_id","session_id","region","device_type","event_id","event_order","event_type","event_time","book_id","book_genre","subscription_plan"
872,"872_92","Europe","Web",10778,11,"book_completed",2025-01-14 01:48:58,1036,"Sci-Fi",NA
872,"872_257","Europe","Web",10771,12,"app_opened",2025-01-18 23:43:10,NA,NA,NA
872,"872_903","Europe","Web",10781,13,"app_opened",2025-01-19 05:12:44,NA,NA,NA
872,"872_200","Europe","Web",10779,14,"search_performed",2025-01-20 01:52:09,NA,NA,NA
872,"872_611","Europe","Web",10770,15,"search_performed",2025-01-25 07:49:35,NA,NA,NA
873,"873_206","Europe","iOS",10793,1,"app_opened",2025-01-01 23:29:31,NA,NA,NA
873,"873_543","Europe","iOS",10785,2,"app_opened",2025-01-14 21:20:06,NA,NA,NA
873,"873_272","Europe","iOS",10790,3,"app_opened",2025-01-15 23:00:08,NA,NA,NA
873,"873_819","Europe","iOS",10783,4,"book_started",2025-01-17 03:32:32,1064,"Fiction",NA
873,"873_614","Europe","iOS",10791,5,"subscription_purchased",2025-01-18 08:41:57,NA,NA,"basic"
873,"873_781","Europe","iOS",10786,6,"book_viewed",2025-01-18 10:43:37,1069,"Non-Fiction",NA
873,"873_587","Europe","iOS",10789,7,"book_completed",2025-01-21 23:43:38,1017,"Non-Fiction",NA
873,"873_532","Europe","iOS",10792,8,"app_opened",2025-01-22 03:25:59,NA,NA,NA
873,"873_502","Europe","iOS",10787,9,"book_started",2025-01-22 08:48:47,1058,"Non-Fiction",NA
873,"873_341","Europe","iOS",10782,10,"search_performed",2025-01-23 18:46:46,NA,NA,NA
873,"873_159","Europe","iOS",10788,11,"subscription_purchased",2025-01-29 11:04:48,NA,NA,"premium"
873,"873_234","Europe","iOS",10784,12,"book_viewed",2025-01-29 22:09:00,1038,"Mystery",NA
874,"874_915","North America","iOS",10811,1,"book_viewed",2025-01-04 02:16:07,1006,"Non-Fiction",NA
874,"874_55","North America","iOS",10807,2,"book_started",2025-01-04 16:52:00,1049,"Non-Fiction",NA
874,"874_677","North America","iOS",10801,3,"app_opened",2025-01-07 04:17:46,NA,NA,NA
874,"874_673","North America","iOS",10810,4,"book_started",2025-01-09 07:12:37,1061,"Sci-Fi",NA
874,"874_930","North America","iOS",10794,5,"book_viewed",2025-01-10 17:40:36,1086,"Non-Fiction",NA
874,"874_272","North America","iOS",10803,6,"app_opened",2025-01-13 15:30:45,NA,NA,NA
874,"874_715","North America","iOS",10799,7,"subscription_purchased",2025-01-14 04:28:29,NA,NA,"premium"
874,"874_95","North America","iOS",10796,8,"subscription_purchased",2025-01-16 08:25:55,NA,NA,"premium"
874,"874_475","North America","iOS",10800,9,"app_opened",2025-01-16 18:35:49,NA,NA,NA
874,"874_254","North America","iOS",10808,10,"book_viewed",2025-01-19 07:10:06,1072,"Mystery",NA
874,"874_760","North America","iOS",10806,11,"book_completed",2025-01-22 05:08:52,1054,"Sci-Fi",NA
874,"874_321","North America","iOS",10805,12,"book_viewed",2025-01-22 05:55:26,1005,"Sci-Fi",NA
874,"874_575","North America","iOS",10795,13,"book_started",2025-01-23 03:39:07,1008,"Non-Fiction",NA
874,"874_942","North America","iOS",10802,14,"book_started",2025-01-23 22:59:38,1086,"Mystery",NA
874,"874_964","North America","iOS",10804,15,"app_opened",2025-01-27 17:14:26,NA,NA,NA
874,"874_860","North America","iOS",10798,16,"search_performed",2025-01-28 13:00:09,NA,NA,NA
874,"874_794","North America","iOS",10809,17,"book_started",2025-01-29 04:40:34,1084,"Sci-Fi",NA
874,"874_889","North America","iOS",10797,18,"book_viewed",2025-01-29 17:33:12,1083,"Sci-Fi",NA
875,"875_424","North America","iOS",10819,1,"search_performed",2025-01-02 11:17:41,NA,NA,NA
875,"875_742","North America","iOS",10813,2,"book_viewed",2025-01-03 06:46:14,1049,"Non-Fiction",NA
875,"875_972","North America","iOS",10821,3,"book_started",2025-01-03 19:33:01,1044,"Sci-Fi",NA
875,"875_956","North America","iOS",10816,4,"app_opened",2025-01-04 11:22:20,NA,NA,NA
875,"875_187","North America","iOS",10814,5,"subscription_purchased",2025-01-11 23:45:36,NA,NA,"basic"
875,"875_230","North America","iOS",10818,6,"book_completed",2025-01-17 00:31:45,1079,"Sci-Fi",NA
875,"875_679","North America","iOS",10812,7,"app_opened",2025-01-19 22:03:52,NA,NA,NA
875,"875_646","North America","iOS",10815,8,"app_opened",2025-01-20 13:37:46,NA,NA,NA
875,"875_935","North America","iOS",10817,9,"search_performed",2025-01-22 10:11:55,NA,NA,NA
875,"875_132","North America","iOS",10820,10,"app_opened",2025-01-29 18:28:43,NA,NA,NA
876,"876_963","Asia","Android",10824,1,"book_started",2025-01-01 04:14:37,1008,"Sci-Fi",NA
876,"876_408","Asia","Android",10833,2,"book_started",2025-01-06 01:03:09,1001,"Sci-Fi",NA
876,"876_975","Asia","Android",10832,3,"book_viewed",2025-01-08 13:55:26,1010,"Mystery",NA
876,"876_53","Asia","Android",10830,4,"app_opened",2025-01-10 13:22:38,NA,NA,NA
876,"876_663","Asia","Android",10828,5,"book_viewed",2025-01-12 16:49:26,1095,"Fiction",NA
876,"876_302","Asia","Android",10836,6,"book_viewed",2025-01-13 07:06:20,1088,"Mystery",NA
876,"876_237","Asia","Android",10837,7,"app_opened",2025-01-14 00:00:03,NA,NA,NA
876,"876_781","Asia","Android",10827,8,"search_performed",2025-01-17 04:15:14,NA,NA,NA
876,"876_380","Asia","Android",10822,9,"app_opened",2025-01-17 07:43:07,NA,NA,NA
876,"876_600","Asia","Android",10831,10,"app_opened",2025-01-17 21:52:37,NA,NA,NA
876,"876_532","Asia","Android",10823,11,"book_started",2025-01-21 03:16:23,1019,"Non-Fiction",NA
876,"876_714","Asia","Android",10825,12,"book_viewed",2025-01-22 12:16:18,1052,"Sci-Fi",NA
876,"876_88","Asia","Android",10826,13,"book_started",2025-01-23 07:21:29,1095,"Sci-Fi",NA
876,"876_741","Asia","Android",10835,14,"app_opened",2025-01-24 20:03:00,NA,NA,NA
876,"876_20","Asia","Android",10834,15,"app_opened",2025-01-29 05:32:41,NA,NA,NA
876,"876_541","Asia","Android",10829,16,"app_opened",2025-01-30 10:15:28,NA,NA,NA
877,"877_83","South America","Web",10844,1,"app_opened",2025-01-01 07:59:43,NA,NA,NA
877,"877_328","South America","Web",10842,2,"book_viewed",2025-01-01 16:40:42,1066,"Non-Fiction",NA
877,"877_782","South America","Web",10845,3,"book_started",2025-01-02 06:25:31,1035,"Fiction",NA
877,"877_423","South America","Web",10846,4,"book_viewed",2025-01-03 15:42:51,1027,"Fiction",NA
877,"877_858","South America","Web",10839,5,"app_opened",2025-01-05 06:33:41,NA,NA,NA
877,"877_564","South America","Web",10841,6,"book_completed",2025-01-06 10:38:54,1013,"Sci-Fi",NA
877,"877_342","South America","Web",10849,7,"app_opened",2025-01-13 20:12:07,NA,NA,NA
877,"877_206","South America","Web",10838,8,"book_viewed",2025-01-21 14:29:50,1075,"Mystery",NA
877,"877_943","South America","Web",10840,9,"search_performed",2025-01-22 22:11:44,NA,NA,NA
877,"877_45","South America","Web",10848,10,"book_started",2025-01-25 03:29:31,1079,"Mystery",NA
877,"877_805","South America","Web",10843,11,"book_started",2025-01-25 04:32:58,1011,"Non-Fiction",NA
877,"877_808","South America","Web",10847,12,"book_started",2025-01-27 11:41:22,1044,"Non-Fiction",NA
878,"878_38","Asia","Android",10850,1,"app_opened",2025-01-05 22:00:12,NA,NA,NA
878,"878_595","Asia","Android",10851,2,"book_completed",2025-01-10 16:30:13,1029,"Mystery",NA
878,"878_403","Asia","Android",10854,3,"subscription_purchased",2025-01-24 10:03:12,NA,NA,"premium"
878,"878_870","Asia","Android",10853,4,"book_viewed",2025-01-25 04:43:19,1069,"Mystery",NA
878,"878_442","Asia","Android",10852,5,"app_opened",2025-01-27 08:43:23,NA,NA,NA
879,"879_146","North America","Android",10873,1,"book_viewed",2025-01-02 09:34:55,1064,"Sci-Fi",NA
879,"879_349","North America","Android",10867,2,"book_started",2025-01-03 03:55:09,1031,"Sci-Fi",NA
879,"879_567","North America","Android",10869,3,"book_viewed",2025-01-03 12:42:41,1097,"Mystery",NA
879,"879_791","North America","Android",10858,4,"search_performed",2025-01-05 13:20:04,NA,NA,NA
879,"879_7","North America","Android",10857,5,"app_opened",2025-01-08 11:52:47,NA,NA,NA
879,"879_930","North America","Android",10859,6,"app_opened",2025-01-09 18:04:10,NA,NA,NA
879,"879_593","North America","Android",10872,7,"search_performed",2025-01-14 16:29:19,NA,NA,NA
879,"879_717","North America","Android",10856,8,"app_opened",2025-01-15 23:48:03,NA,NA,NA
879,"879_265","North America","Android",10864,9,"app_opened",2025-01-16 23:49:24,NA,NA,NA
879,"879_374","North America","Android",10866,10,"app_opened",2025-01-20 23:51:14,NA,NA,NA
879,"879_798","North America","Android",10862,11,"app_opened",2025-01-21 05:35:20,NA,NA,NA
879,"879_575","North America","Android",10868,12,"app_opened",2025-01-21 10:46:20,NA,NA,NA
879,"879_435","North America","Android",10860,13,"book_started",2025-01-21 17:12:56,1006,"Non-Fiction",NA
879,"879_920","North America","Android",10870,14,"book_started",2025-01-24 05:56:29,1081,"Non-Fiction",NA
879,"879_210","North America","Android",10855,15,"app_opened",2025-01-27 00:45:58,NA,NA,NA
879,"879_875","North America","Android",10861,16,"app_opened",2025-01-27 13:49:06,NA,NA,NA
879,"879_374","North America","Android",10863,17,"search_performed",2025-01-27 19:34:45,NA,NA,NA
879,"879_617","North America","Android",10865,18,"book_viewed",2025-01-28 16:14:12,1033,"Mystery",NA
879,"879_726","North America","Android",10871,19,"book_started",2025-01-29 03:24:40,1023,"Mystery",NA
880,"880_593","South America","iOS",10889,1,"search_performed",2025-01-01 01:06:01,NA,NA,NA
880,"880_109","South America","iOS",10877,2,"app_opened",2025-01-02 13:00:39,NA,NA,NA
880,"880_122","South America","iOS",10875,3,"book_started",2025-01-03 09:12:57,1076,"Fiction",NA
880,"880_98","South America","iOS",10892,4,"book_started",2025-01-03 20:43:09,1083,"Non-Fiction",NA
880,"880_85","South America","iOS",10893,5,"subscription_purchased",2025-01-06 02:16:59,NA,NA,"premium"
880,"880_31","South America","iOS",10887,6,"app_opened",2025-01-06 12:13:40,NA,NA,NA
880,"880_144","South America","iOS",10876,7,"book_completed",2025-01-07 05:15:10,1033,"Sci-Fi",NA
880,"880_480","South America","iOS",10879,8,"app_opened",2025-01-08 00:22:36,NA,NA,NA
880,"880_785","South America","iOS",10881,9,"book_started",2025-01-09 05:12:09,1018,"Non-Fiction",NA
880,"880_764","South America","iOS",10890,10,"subscription_purchased",2025-01-15 02:44:36,NA,NA,"premium"
880,"880_126","South America","iOS",10874,11,"search_performed",2025-01-19 10:57:04,NA,NA,NA
880,"880_170","South America","iOS",10878,12,"book_completed",2025-01-19 23:58:39,1062,"Mystery",NA
880,"880_719","South America","iOS",10885,13,"app_opened",2025-01-23 18:35:16,NA,NA,NA
880,"880_543","South America","iOS",10884,14,"search_performed",2025-01-23 20:54:47,NA,NA,NA
880,"880_424","South America","iOS",10883,15,"book_viewed",2025-01-24 13:45:02,1085,"Sci-Fi",NA
880,"880_471","South America","iOS",10888,16,"app_opened",2025-01-25 18:52:53,NA,NA,NA
880,"880_399","South America","iOS",10886,17,"book_started",2025-01-27 16:18:30,1059,"Fiction",NA
880,"880_727","South America","iOS",10891,18,"book_completed",2025-01-28 22:55:05,1026,"Non-Fiction",NA
880,"880_71","South America","iOS",10880,19,"book_viewed",2025-01-29 05:44:43,1089,"Mystery",NA
880,"880_225","South America","iOS",10882,20,"book_viewed",2025-01-30 10:21:41,1082,"Non-Fiction",NA
881,"881_294","South America","iOS",10898,1,"app_opened",2025-01-07 14:04:39,NA,NA,NA
881,"881_750","South America","iOS",10894,2,"book_started",2025-01-08 13:52:53,1093,"Fiction",NA
881,"881_777","South America","iOS",10895,3,"search_performed",2025-01-12 11:30:11,NA,NA,NA
881,"881_280","South America","iOS",10896,4,"app_opened",2025-01-21 15:59:50,NA,NA,NA
881,"881_416","South America","iOS",10897,5,"app_opened",2025-01-24 02:35:45,NA,NA,NA
882,"882_79","Asia","Web",10902,1,"app_opened",2025-01-05 21:14:48,NA,NA,NA
882,"882_765","Asia","Web",10900,2,"app_opened",2025-01-06 03:55:29,NA,NA,NA
882,"882_187","Asia","Web",10899,3,"app_opened",2025-01-12 19:43:24,NA,NA,NA
882,"882_776","Asia","Web",10904,4,"app_opened",2025-01-14 10:48:18,NA,NA,NA
882,"882_21","Asia","Web",10906,5,"search_performed",2025-01-14 17:27:15,NA,NA,NA
882,"882_513","Asia","Web",10901,6,"book_completed",2025-01-18 17:47:23,1019,"Fiction",NA
882,"882_710","Asia","Web",10903,7,"book_viewed",2025-01-19 02:07:21,1099,"Sci-Fi",NA
882,"882_775","Asia","Web",10905,8,"book_viewed",2025-01-24 03:11:03,1059,"Non-Fiction",NA
883,"883_598","South America","Android",10912,1,"subscription_purchased",2025-01-06 08:52:28,NA,NA,"premium"
883,"883_915","South America","Android",10907,2,"book_completed",2025-01-07 03:51:58,1013,"Sci-Fi",NA
883,"883_474","South America","Android",10914,3,"app_opened",2025-01-08 16:45:06,NA,NA,NA
883,"883_305","South America","Android",10908,4,"book_viewed",2025-01-14 06:43:44,1097,"Non-Fiction",NA
883,"883_682","South America","Android",10910,5,"book_viewed",2025-01-16 13:34:10,1018,"Fiction",NA
883,"883_311","South America","Android",10909,6,"app_opened",2025-01-16 21:32:37,NA,NA,NA
883,"883_652","South America","Android",10913,7,"app_opened",2025-01-27 00:49:26,NA,NA,NA
883,"883_301","South America","Android",10911,8,"app_opened",2025-01-27 08:40:29,NA,NA,NA
884,"884_703","Asia","iOS",10922,1,"book_started",2025-01-02 11:05:02,1030,"Fiction",NA
884,"884_531","Asia","iOS",10917,2,"search_performed",2025-01-02 18:57:19,NA,NA,NA
884,"884_332","Asia","iOS",10918,3,"search_performed",2025-01-09 16:08:27,NA,NA,NA
884,"884_748","Asia","iOS",10926,4,"book_started",2025-01-11 13:39:19,1029,"Non-Fiction",NA
884,"884_578","Asia","iOS",10923,5,"app_opened",2025-01-12 01:06:24,NA,NA,NA
884,"884_435","Asia","iOS",10921,6,"app_opened",2025-01-15 13:35:35,NA,NA,NA
884,"884_736","Asia","iOS",10916,7,"subscription_purchased",2025-01-17 00:05:34,NA,NA,"basic"
884,"884_33","Asia","iOS",10919,8,"app_opened",2025-01-19 14:43:44,NA,NA,NA
884,"884_486","Asia","iOS",10920,9,"book_viewed",2025-01-20 06:53:38,1020,"Non-Fiction",NA
884,"884_849","Asia","iOS",10915,10,"subscription_purchased",2025-01-25 02:04:13,NA,NA,"basic"
884,"884_522","Asia","iOS",10925,11,"search_performed",2025-01-27 16:02:20,NA,NA,NA
884,"884_333","Asia","iOS",10924,12,"subscription_purchased",2025-01-29 01:58:33,NA,NA,"basic"
885,"885_198","South America","Android",10938,1,"app_opened",2025-01-02 18:59:27,NA,NA,NA
885,"885_130","South America","Android",10932,2,"app_opened",2025-01-04 04:23:36,NA,NA,NA
885,"885_818","South America","Android",10934,3,"search_performed",2025-01-04 06:36:54,NA,NA,NA
885,"885_122","South America","Android",10928,4,"app_opened",2025-01-05 13:19:48,NA,NA,NA
885,"885_395","South America","Android",10940,5,"app_opened",2025-01-07 17:39:00,NA,NA,NA
885,"885_351","South America","Android",10937,6,"book_started",2025-01-10 19:41:07,1088,"Fiction",NA
885,"885_419","South America","Android",10944,7,"search_performed",2025-01-12 08:26:31,NA,NA,NA
885,"885_433","South America","Android",10939,8,"app_opened",2025-01-14 05:56:39,NA,NA,NA
885,"885_152","South America","Android",10933,9,"book_viewed",2025-01-15 05:25:45,1004,"Mystery",NA
885,"885_51","South America","Android",10927,10,"book_viewed",2025-01-16 18:29:40,1003,"Non-Fiction",NA
885,"885_302","South America","Android",10935,11,"search_performed",2025-01-18 02:07:23,NA,NA,NA
885,"885_342","South America","Android",10943,12,"book_viewed",2025-01-21 06:18:50,1016,"Non-Fiction",NA
885,"885_673","South America","Android",10930,13,"book_viewed",2025-01-23 21:08:02,1053,"Non-Fiction",NA
885,"885_799","South America","Android",10941,14,"book_started",2025-01-24 02:41:50,1036,"Non-Fiction",NA
885,"885_385","South America","Android",10931,15,"app_opened",2025-01-24 06:49:57,NA,NA,NA
885,"885_341","South America","Android",10936,16,"book_started",2025-01-24 19:38:57,1036,"Mystery",NA
885,"885_805","South America","Android",10942,17,"book_started",2025-01-29 22:33:29,1009,"Sci-Fi",NA
885,"885_951","South America","Android",10929,18,"app_opened",2025-01-30 04:30:27,NA,NA,NA
886,"886_554","North America","iOS",10946,1,"app_opened",2025-01-01 17:22:52,NA,NA,NA
886,"886_297","North America","iOS",10951,2,"search_performed",2025-01-02 19:16:29,NA,NA,NA
886,"886_245","North America","iOS",10948,3,"app_opened",2025-01-03 22:48:29,NA,NA,NA
886,"886_686","North America","iOS",10949,4,"search_performed",2025-01-08 01:15:50,NA,NA,NA
886,"886_122","North America","iOS",10950,5,"app_opened",2025-01-11 00:16:22,NA,NA,NA
886,"886_215","North America","iOS",10952,6,"search_performed",2025-01-16 21:28:10,NA,NA,NA
886,"886_630","North America","iOS",10953,7,"book_completed",2025-01-17 02:37:04,1085,"Fiction",NA
886,"886_388","North America","iOS",10954,8,"app_opened",2025-01-17 22:51:36,NA,NA,NA
886,"886_463","North America","iOS",10955,9,"app_opened",2025-01-18 15:07:33,NA,NA,NA
886,"886_245","North America","iOS",10945,10,"book_started",2025-01-18 17:21:30,1089,"Mystery",NA
886,"886_117","North America","iOS",10947,11,"book_viewed",2025-01-20 00:56:33,1098,"Sci-Fi",NA
887,"887_266","Europe","iOS",10971,1,"book_completed",2025-01-01 03:42:35,1073,"Sci-Fi",NA
887,"887_994","Europe","iOS",10962,2,"app_opened",2025-01-01 21:53:13,NA,NA,NA
887,"887_184","Europe","iOS",10963,3,"book_completed",2025-01-02 10:23:50,1027,"Non-Fiction",NA
887,"887_245","Europe","iOS",10959,4,"book_viewed",2025-01-05 16:00:18,1043,"Fiction",NA
887,"887_844","Europe","iOS",10956,5,"app_opened",2025-01-06 13:28:11,NA,NA,NA
887,"887_618","Europe","iOS",10973,6,"app_opened",2025-01-07 07:18:57,NA,NA,NA
887,"887_970","Europe","iOS",10964,7,"app_opened",2025-01-11 15:51:20,NA,NA,NA
887,"887_451","Europe","iOS",10968,8,"book_viewed",2025-01-14 17:54:29,1033,"Non-Fiction",NA
887,"887_913","Europe","iOS",10967,9,"book_started",2025-01-15 12:48:46,1068,"Mystery",NA
887,"887_684","Europe","iOS",10965,10,"book_started",2025-01-20 20:15:09,1002,"Sci-Fi",NA
887,"887_843","Europe","iOS",10966,11,"app_opened",2025-01-24 14:40:09,NA,NA,NA
887,"887_404","Europe","iOS",10972,12,"app_opened",2025-01-26 07:59:13,NA,NA,NA
887,"887_907","Europe","iOS",10969,13,"search_performed",2025-01-28 07:13:06,NA,NA,NA
887,"887_281","Europe","iOS",10960,14,"app_opened",2025-01-28 10:53:46,NA,NA,NA
887,"887_373","Europe","iOS",10957,15,"book_viewed",2025-01-28 14:58:42,1090,"Non-Fiction",NA
887,"887_89","Europe","iOS",10958,16,"search_performed",2025-01-30 13:34:41,NA,NA,NA
887,"887_342","Europe","iOS",10961,17,"app_opened",2025-01-30 21:13:59,NA,NA,NA
887,"887_850","Europe","iOS",10970,18,"subscription_purchased",2025-01-30 23:53:58,NA,NA,"basic"
888,"888_720","Asia","Web",10976,1,"search_performed",2025-01-02 08:16:44,NA,NA,NA
888,"888_638","Asia","Web",10975,2,"app_opened",2025-01-04 06:14:54,NA,NA,NA
888,"888_304","Asia","Web",10978,3,"app_opened",2025-01-07 09:42:55,NA,NA,NA
888,"888_147","Asia","Web",10980,4,"app_opened",2025-01-08 12:11:26,NA,NA,NA
888,"888_919","Asia","Web",10984,5,"app_opened",2025-01-09 10:31:32,NA,NA,NA
888,"888_429","Asia","Web",10979,6,"app_opened",2025-01-12 08:59:53,NA,NA,NA
888,"888_672","Asia","Web",10982,7,"app_opened",2025-01-13 13:04:20,NA,NA,NA
888,"888_241","Asia","Web",10981,8,"book_started",2025-01-14 03:30:49,1070,"Mystery",NA
888,"888_148","Asia","Web",10977,9,"app_opened",2025-01-14 14:45:42,NA,NA,NA
888,"888_636","Asia","Web",10974,10,"app_opened",2025-01-23 17:57:11,NA,NA,NA
888,"888_217","Asia","Web",10983,11,"app_opened",2025-01-26 07:08:46,NA,NA,NA
889,"889_574","Asia","Web",10986,1,"app_opened",2025-01-04 04:02:46,NA,NA,NA
889,"889_683","Asia","Web",10993,2,"search_performed",2025-01-07 02:30:44,NA,NA,NA
889,"889_468","Asia","Web",10990,3,"book_started",2025-01-07 04:45:02,1070,"Fiction",NA
889,"889_143","Asia","Web",10988,4,"app_opened",2025-01-07 15:44:41,NA,NA,NA
889,"889_238","Asia","Web",10992,5,"book_started",2025-01-11 13:21:45,1050,"Fiction",NA
889,"889_993","Asia","Web",10987,6,"app_opened",2025-01-12 01:44:01,NA,NA,NA
889,"889_978","Asia","Web",10994,7,"search_performed",2025-01-12 19:08:21,NA,NA,NA
889,"889_1","Asia","Web",10989,8,"search_performed",2025-01-24 07:06:15,NA,NA,NA
889,"889_626","Asia","Web",10991,9,"book_started",2025-01-26 08:19:46,1070,"Mystery",NA
889,"889_811","Asia","Web",10985,10,"book_viewed",2025-01-27 18:16:42,1052,"Non-Fiction",NA
890,"890_474","South America","Android",11005,1,"app_opened",2025-01-04 09:53:17,NA,NA,NA
890,"890_81","South America","Android",10998,2,"app_opened",2025-01-14 14:32:36,NA,NA,NA
890,"890_872","South America","Android",10995,3,"book_viewed",2025-01-15 23:40:23,1076,"Mystery",NA
890,"890_429","South America","Android",11007,4,"book_completed",2025-01-16 00:14:57,1050,"Sci-Fi",NA
890,"890_228","South America","Android",11008,5,"book_started",2025-01-16 00:49:56,1019,"Mystery",NA
890,"890_955","South America","Android",11000,6,"book_started",2025-01-16 12:11:11,1005,"Fiction",NA
890,"890_787","South America","Android",11006,7,"app_opened",2025-01-17 16:28:11,NA,NA,NA
890,"890_123","South America","Android",11010,8,"search_performed",2025-01-17 16:41:50,NA,NA,NA
890,"890_560","South America","Android",11011,9,"book_viewed",2025-01-19 07:41:13,1058,"Sci-Fi",NA
890,"890_471","South America","Android",11002,10,"book_viewed",2025-01-20 01:22:18,1084,"Non-Fiction",NA
890,"890_920","South America","Android",10997,11,"book_started",2025-01-21 09:12:33,1056,"Non-Fiction",NA
890,"890_26","South America","Android",11003,12,"book_viewed",2025-01-22 22:33:19,1045,"Non-Fiction",NA
890,"890_827","South America","Android",11004,13,"book_viewed",2025-01-27 04:29:35,1050,"Non-Fiction",NA
890,"890_670","South America","Android",10996,14,"book_viewed",2025-01-27 05:35:28,1001,"Mystery",NA
890,"890_474","South America","Android",10999,15,"app_opened",2025-01-28 19:10:34,NA,NA,NA
890,"890_209","South America","Android",11001,16,"search_performed",2025-01-29 11:15:32,NA,NA,NA
890,"890_921","South America","Android",11009,17,"search_performed",2025-01-29 20:44:55,NA,NA,NA
891,"891_94","North America","Android",11022,1,"app_opened",2025-01-03 20:22:13,NA,NA,NA
891,"891_311","North America","Android",11024,2,"book_started",2025-01-05 11:15:18,1080,"Non-Fiction",NA
891,"891_796","North America","Android",11025,3,"app_opened",2025-01-07 19:23:06,NA,NA,NA
891,"891_819","North America","Android",11027,4,"app_opened",2025-01-10 09:21:57,NA,NA,NA
891,"891_286","North America","Android",11015,5,"book_completed",2025-01-11 12:00:23,1096,"Fiction",NA
891,"891_37","North America","Android",11013,6,"app_opened",2025-01-14 03:42:08,NA,NA,NA
891,"891_148","North America","Android",11018,7,"search_performed",2025-01-14 05:41:02,NA,NA,NA
891,"891_58","North America","Android",11016,8,"app_opened",2025-01-15 04:03:03,NA,NA,NA
891,"891_927","North America","Android",11019,9,"app_opened",2025-01-19 03:24:23,NA,NA,NA
891,"891_457","North America","Android",11028,10,"book_viewed",2025-01-20 03:07:02,1002,"Sci-Fi",NA
891,"891_88","North America","Android",11021,11,"book_started",2025-01-20 20:03:41,1052,"Non-Fiction",NA
891,"891_526","North America","Android",11014,12,"app_opened",2025-01-22 19:40:21,NA,NA,NA
891,"891_24","North America","Android",11023,13,"book_started",2025-01-23 22:28:46,1016,"Non-Fiction",NA
891,"891_281","North America","Android",11020,14,"book_started",2025-01-24 08:09:18,1025,"Fiction",NA
891,"891_279","North America","Android",11026,15,"book_started",2025-01-26 18:38:17,1019,"Fiction",NA
891,"891_675","North America","Android",11029,16,"app_opened",2025-01-27 19:36:04,NA,NA,NA
891,"891_853","North America","Android",11017,17,"book_started",2025-01-28 02:07:22,1052,"Non-Fiction",NA
891,"891_794","North America","Android",11012,18,"search_performed",2025-01-29 10:43:23,NA,NA,NA
892,"892_359","Asia","Android",11033,1,"book_viewed",2025-01-02 06:18:57,1060,"Fiction",NA
892,"892_436","Asia","Android",11046,2,"subscription_purchased",2025-01-06 03:44:06,NA,NA,"basic"
892,"892_777","Asia","Android",11039,3,"book_completed",2025-01-08 11:29:37,1098,"Mystery",NA
892,"892_719","Asia","Android",11042,4,"book_completed",2025-01-09 06:14:00,1063,"Non-Fiction",NA
892,"892_945","Asia","Android",11032,5,"app_opened",2025-01-09 22:54:23,NA,NA,NA
892,"892_252","Asia","Android",11030,6,"book_started",2025-01-12 08:28:27,1085,"Fiction",NA
892,"892_23","Asia","Android",11044,7,"app_opened",2025-01-17 20:06:39,NA,NA,NA
892,"892_683","Asia","Android",11048,8,"app_opened",2025-01-17 23:29:36,NA,NA,NA
892,"892_330","Asia","Android",11040,9,"app_opened",2025-01-18 06:42:50,NA,NA,NA
892,"892_766","Asia","Android",11045,10,"search_performed",2025-01-19 22:13:40,NA,NA,NA
892,"892_876","Asia","Android",11031,11,"app_opened",2025-01-21 04:00:44,NA,NA,NA
892,"892_743","Asia","Android",11047,12,"app_opened",2025-01-22 16:19:29,NA,NA,NA
892,"892_48","Asia","Android",11043,13,"book_viewed",2025-01-23 00:41:08,1089,"Sci-Fi",NA
892,"892_843","Asia","Android",11035,14,"app_opened",2025-01-26 19:13:57,NA,NA,NA
892,"892_538","Asia","Android",11037,15,"book_started",2025-01-27 14:18:54,1046,"Fiction",NA
892,"892_926","Asia","Android",11038,16,"book_started",2025-01-27 16:02:48,1027,"Fiction",NA
892,"892_416","Asia","Android",11036,17,"search_performed",2025-01-29 13:57:00,NA,NA,NA
892,"892_494","Asia","Android",11041,18,"book_started",2025-01-30 00:44:17,1054,"Fiction",NA
892,"892_104","Asia","Android",11034,19,"app_opened",2025-01-30 16:07:32,NA,NA,NA
893,"893_8","North America","iOS",11054,1,"app_opened",2025-01-04 11:10:46,NA,NA,NA
893,"893_572","North America","iOS",11053,2,"search_performed",2025-01-08 05:32:40,NA,NA,NA
893,"893_405","North America","iOS",11052,3,"book_viewed",2025-01-11 16:15:08,1070,"Mystery",NA
893,"893_277","North America","iOS",11050,4,"subscription_purchased",2025-01-17 19:21:55,NA,NA,"premium"
893,"893_984","North America","iOS",11049,5,"search_performed",2025-01-19 18:07:51,NA,NA,NA
893,"893_456","North America","iOS",11051,6,"book_completed",2025-01-29 14:05:03,1068,"Fiction",NA
894,"894_312","Asia","Web",11064,1,"book_started",2025-01-01 01:26:56,1007,"Sci-Fi",NA
894,"894_285","Asia","Web",11065,2,"app_opened",2025-01-04 14:40:54,NA,NA,NA
894,"894_227","Asia","Web",11061,3,"book_completed",2025-01-07 15:03:20,1060,"Non-Fiction",NA
894,"894_336","Asia","Web",11067,4,"search_performed",2025-01-08 00:02:54,NA,NA,NA
894,"894_198","Asia","Web",11069,5,"book_viewed",2025-01-12 19:23:17,1020,"Sci-Fi",NA
894,"894_375","Asia","Web",11068,6,"search_performed",2025-01-13 06:29:10,NA,NA,NA
